Subject ID: 2
Sat Jun 29 12:08:35 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
3361376, 640230282, 192.517, 192.517, 0.000, 6.661, 0.000, -4.460, -5.277, 0.000, 192.077, -3.283, 2.500, 0, 1 
3361376, 641724896, 192.517, 192.517, 0.000, 6.686, 0.000, -4.444, -3.732, 0.000, 192.074, -3.285, 2.500, 0, 1 
3361376, 642735244, 192.517, 192.517, 0.000, 6.714, 0.000, -4.545, -4.993, 0.000, 192.071, -3.288, 2.500, 0, 1 
3361376, 643743897, 192.517, 192.517, 0.000, 6.739, 0.000, -4.466, -4.552, 0.000, 192.068, -3.290, 2.500, 0, 1 
3361376, 644752243, 192.517, 192.517, 0.000, 6.766, 0.000, -4.507, -4.899, 0.000, 192.064, -3.292, 2.500, 0, 1 
3361376, 645759610, 192.517, 192.517, 0.000, 6.792, 0.000, -4.511, -4.930, 0.000, 192.061, -3.294, 2.500, 0, 1 
3361376, 646766748, 192.517, 192.517, 0.000, 6.819, 0.000, -4.561, -4.962, 0.000, 192.058, -3.296, 2.500, 0, 1 
3361376, 647773038, 192.517, 192.517, 0.000, 6.847, 0.000, -4.624, -4.552, 0.000, 192.054, -3.298, 2.500, 0, 1 
3361376, 648779778, 192.517, 192.517, 0.000, 6.877, 0.000, -4.757, -5.246, 0.000, 192.051, -3.300, 2.500, 0, 1 
3361376, 649786121, 192.517, 192.517, 0.000, 6.905, 0.000, -4.643, -3.984, 0.000, 192.048, -3.302, 2.500, 0, 1 
3361376, 650793788, 192.517, 192.517, 0.000, 6.935, 0.000, -4.750, -4.362, 0.000, 192.044, -3.305, 2.500, 0, 1 
3361376, 651798755, 192.517, 192.517, 0.000, 6.961, 0.000, -4.605, -4.205, 0.000, 192.041, -3.307, 2.500, 0, 1 
3361376, 652833104, 192.517, 192.517, 0.000, 6.989, 0.000, -4.659, -4.110, 0.000, 192.038, -3.309, 2.500, 0, 1 
3361376, 653839803, 192.517, 192.517, 0.000, 7.014, 0.000, -4.555, -3.858, 0.000, 192.034, -3.311, 2.500, 0, 1 
3361376, 654883183, 192.517, 192.517, 0.000, 7.039, 0.000, -4.539, -4.142, 0.000, 192.031, -3.313, 2.500, 0, 1 
3361376, 655890094, 192.517, 192.517, 0.000, 7.063, 0.000, -4.507, -4.867, 0.000, 192.028, -3.315, 2.500, 0, 1 
3361376, 656902809, 192.517, 192.517, 0.000, 7.084, 0.000, -4.381, -4.394, 0.000, 192.025, -3.318, 2.500, 0, 1 
3361376, 657928624, 192.517, 192.517, 0.000, 7.105, 0.000, -4.353, -4.205, 0.000, 192.021, -3.320, 2.500, 0, 1 
3361376, 659604923, 192.517, 192.517, 0.000, 7.126, 0.000, -4.394, -4.772, 0.000, 192.018, -3.322, 2.500, 0, 1 
3361376, 660609549, 192.517, 192.517, 0.000, 7.144, 0.000, -4.224, -4.110, 0.000, 192.015, -3.324, 2.500, 0, 1 
3361376, 661616107, 192.517, 192.517, 0.000, 7.163, 0.000, -4.284, -3.921, 0.000, 192.011, -3.326, 2.500, 0, 1 
3361376, 662622837, 192.517, 192.517, 0.000, 7.182, 0.000, -4.340, -4.741, 0.000, 192.008, -3.328, 2.500, 0, 1 
3361376, 663628864, 192.517, 192.517, 0.000, 7.201, 0.000, -4.325, -4.867, 0.000, 192.005, -3.330, 2.500, 0, 1 
3361376, 664658068, 192.517, 192.517, 0.000, 7.222, 0.000, -4.403, -5.025, 0.000, 192.001, -3.333, 2.500, 0, 1 
3361376, 665663607, 192.517, 192.517, 0.000, 7.244, 0.000, -4.460, -4.583, 0.000, 191.998, -3.335, 2.500, 0, 1 
3361376, 666692101, 192.517, 192.517, 0.000, 7.269, 0.000, -4.665, -5.750, 0.000, 191.995, -3.337, 2.500, 0, 1 
3361376, 667747386, 192.517, 192.517, 0.000, 7.293, 0.000, -4.593, -5.309, 0.000, 191.991, -3.339, 2.500, 0, 1 
3361376, 668777926, 192.517, 192.517, 0.000, 7.318, 0.000, -4.678, -4.804, 0.000, 191.988, -3.341, 2.500, 0, 1 
3361376, 669813043, 192.517, 192.517, 0.000, 7.345, 0.000, -4.744, -4.362, 0.000, 191.985, -3.343, 2.500, 0, 1 
3361376, 670852219, 192.517, 192.517, 0.000, 7.371, 0.000, -4.731, -4.205, 0.000, 191.981, -3.346, 2.500, 0, 1 
3361376, 671858562, 192.517, 192.517, 0.000, 7.398, 0.000, -4.779, -4.425, 0.000, 191.978, -3.348, 2.500, 0, 1 
3361376, 672884296, 192.517, 192.517, 0.000, 7.425, 0.000, -4.804, -4.394, 0.000, 191.975, -3.350, 2.500, 0, 1 
3361376, 674162371, 192.517, 192.517, 0.000, 7.451, 0.000, -4.747, -4.142, 0.000, 191.971, -3.352, 2.500, 0, 1 
3361376, 675168124, 192.517, 192.517, 0.000, 7.476, 0.000, -4.731, -4.457, 0.000, 191.968, -3.354, 2.500, 0, 1 
3361376, 676173225, 192.517, 192.517, 0.000, 7.499, 0.000, -4.612, -4.142, 0.000, 191.964, -3.357, 2.500, 0, 1 
3361376, 677176943, 192.517, 192.517, 0.000, 7.521, 0.000, -4.615, -4.299, 0.000, 191.961, -3.359, 2.500, 0, 1 
3361376, 678181001, 192.517, 192.517, 0.000, 7.542, 0.000, -4.517, -4.930, 0.000, 191.958, -3.361, 2.500, 0, 1 
3361376, 679255878, 192.517, 192.517, 0.000, 7.559, 0.000, -4.334, -4.110, 0.000, 191.954, -3.363, 2.500, 0, 1 
3361376, 680334811, 192.517, 192.517, 0.000, 7.576, 0.000, -4.394, -4.583, 0.000, 191.951, -3.365, 2.500, 0, 1 
3361376, 681426223, 192.517, 192.517, 0.000, 7.592, 0.000, -4.290, -3.795, 0.000, 191.948, -3.367, 2.500, 0, 1 
3361376, 682515351, 192.517, 192.517, 0.000, 7.611, 0.000, -4.463, -5.151, 0.000, 191.944, -3.370, 2.500, 0, 1 
3361376, 683520816, 192.517, 192.517, 0.000, 7.627, 0.000, -4.328, -4.425, 0.000, 191.941, -3.372, 2.500, 0, 1 
3361376, 684538254, 192.517, 192.517, 0.000, 7.644, 0.000, -4.391, -4.299, 0.000, 191.938, -3.374, 2.500, 0, 1 
3361376, 685546721, 192.517, 192.517, 0.000, 7.662, 0.000, -4.444, -4.552, 0.000, 191.934, -3.376, 2.500, 0, 1 
3361376, 686552630, 192.517, 192.517, 0.000, 7.679, 0.000, -4.410, -4.362, 0.000, 191.931, -3.378, 2.500, 0, 1 
3361376, 687563533, 192.517, 192.517, 0.000, 7.697, 0.000, -4.448, -4.331, 0.000, 191.927, -3.381, 2.500, 0, 1 
3361376, 688568362, 192.517, 192.517, 0.000, 7.716, 0.000, -4.533, -5.119, 0.000, 191.924, -3.383, 2.500, 0, 1 
3361376, 689673364, 192.517, 192.517, 0.000, 7.733, 0.000, -4.410, -4.489, 0.000, 191.921, -3.385, 2.500, 0, 1 
3361376, 690678154, 192.517, 192.517, 0.000, 7.753, 0.000, -4.580, -5.182, 0.000, 191.917, -3.387, 2.500, 0, 1 
3361376, 691760970, 192.517, 192.517, 0.000, 7.771, 0.000, -4.495, -4.425, 0.000, 191.914, -3.389, 2.500, 0, 1 
3361376, 692850596, 192.517, 192.517, 0.000, 7.793, 0.000, -4.728, -5.372, 0.000, 191.910, -3.392, 2.500, 0, 1 
3361376, 693940480, 192.517, 192.517, 0.000, 7.814, 0.000, -4.634, -5.151, 0.000, 191.907, -3.394, 2.500, 0, 1 
