Subject ID: 0
Tue Jun 25 11:07:39 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
3012032, 827098482, 248.637, 249.036, 0.114, -1.151, 0.000, -0.468, -1.210, 0.000, 248.111, -3.258, 2.500, 0, 1 
3012032, 828102180, 248.637, 249.038, 0.000, -1.155, 0.000, -0.478, -0.705, 0.000, 248.107, -3.259, 2.500, 0, 1 
3012032, 829106028, 248.637, 249.040, 0.000, -1.157, 0.000, -0.551, -0.232, 0.000, 248.104, -3.261, 2.500, 0, 1 
3012032, 830109788, 248.637, 249.042, 0.000, -1.157, 0.000, -0.670, -0.957, 0.000, 248.101, -3.263, 2.500, 0, 1 
3012032, 831113602, 248.637, 249.044, 0.000, -1.156, 0.000, -0.686, -0.831, 0.000, 248.098, -3.264, 2.500, 0, 1 
3012032, 832117628, 248.637, 249.046, 0.000, -1.155, 0.000, -0.705, -0.453, 0.000, 248.094, -3.266, 2.500, 0, 1 
3012032, 833121744, 248.637, 249.048, 0.000, -1.156, 0.000, -0.607, 0.115, 0.000, 248.091, -3.268, 2.500, 0, 1 
3012032, 834126156, 248.637, 249.050, 0.000, -1.156, 0.000, -0.670, -0.768, 0.000, 248.088, -3.269, 2.500, 0, 1 
3012032, 835130275, 248.637, 249.052, 0.000, -1.158, 0.000, -0.566, -0.169, 0.000, 248.084, -3.271, 2.500, 0, 1 
3012032, 836134722, 248.637, 249.055, 0.000, -1.161, 0.000, -0.516, 0.399, 0.000, 248.081, -3.273, 2.500, 0, 1 
3012032, 837138884, 248.637, 249.057, 0.000, -1.164, 0.000, -0.513, 0.084, 0.000, 248.078, -3.274, 2.500, 0, 1 
3012032, 838142971, 248.637, 249.059, 0.000, -1.168, 0.000, -0.481, -1.210, 0.000, 248.075, -3.276, 2.500, 0, 1 
3012032, 839147081, 248.637, 249.061, 0.000, -1.175, 0.000, -0.308, -0.263, 0.000, 248.071, -3.277, 2.500, 0, 1 
3012032, 840151699, 248.637, 249.063, 0.000, -1.179, 0.000, -0.475, -0.957, 0.000, 248.068, -3.279, 2.500, 0, 1 
3012032, 841155786, 248.637, 249.065, 0.000, -1.185, 0.000, -0.390, -0.800, 0.000, 248.065, -3.281, 2.500, 0, 1 
3012032, 842159951, 248.637, 249.067, 0.000, -1.190, 0.000, -0.409, -0.863, 0.000, 248.062, -3.282, 2.500, 0, 1 
3012032, 843168922, 248.637, 249.069, 0.000, -1.196, 0.000, -0.361, -0.043, 0.000, 248.058, -3.284, 2.500, 0, 1 
3012032, 844172913, 248.637, 249.071, 0.000, -1.198, 0.000, -0.576, -1.210, 0.000, 248.055, -3.286, 2.500, 0, 1 
3012032, 845176970, 248.637, 249.073, 0.000, -1.203, 0.000, -0.402, -0.200, 0.000, 248.052, -3.287, 2.500, 0, 1 
3012032, 846180463, 248.637, 249.076, 0.000, -1.206, 0.000, -0.528, -0.421, 0.000, 248.048, -3.289, 2.500, 0, 1 
