Subject ID: 4
Wed Jul 17 11:30:29 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
435576, 742552191, 195.599, 195.599, 0.000, 13.684, 0.000, -11.769, -11.046, 0.000, 195.334, -3.167, 2.500, 0, 1 
435576, 743559739, 195.599, 195.599, 0.000, 13.815, 0.000, -11.725, -11.046, 0.000, 195.331, -3.169, 2.500, 0, 1 
435576, 744575909, 195.599, 195.599, 0.000, 13.943, 0.000, -11.668, -10.920, 0.000, 195.327, -3.171, 2.500, 0, 1 
435576, 745582724, 195.599, 195.599, 0.000, 14.074, 0.000, -11.800, -13.034, 0.000, 195.324, -3.173, 2.500, 0, 1 
435576, 746608170, 195.599, 195.599, 0.000, 14.205, 0.000, -11.857, -13.160, 0.000, 195.321, -3.176, 2.500, 0, 1 
435576, 747612330, 195.599, 195.599, 0.000, 14.333, 0.000, -11.766, -11.362, 0.000, 195.318, -3.178, 2.500, 0, 1 
435576, 748638453, 195.599, 195.599, 0.000, 14.464, 0.000, -11.933, -11.425, 0.000, 195.315, -3.180, 2.500, 0, 1 
435576, 749669082, 195.599, 195.599, 0.000, 14.591, 0.000, -11.791, -11.803, 0.000, 195.312, -3.182, 2.500, 0, 1 
435576, 750762566, 195.599, 195.599, 0.000, 14.715, 0.000, -11.630, -11.236, 0.000, 195.308, -3.184, 2.500, 0, 1 
435576, 751856633, 195.599, 195.599, 0.000, 14.838, 0.000, -11.668, -11.267, 0.000, 195.305, -3.186, 2.500, 0, 1 
435576, 752950640, 195.599, 195.599, 0.000, 14.961, 0.000, -11.696, -11.930, 0.000, 195.302, -3.188, 2.500, 0, 1 
435576, 754048056, 195.599, 195.599, 0.000, 15.084, 0.000, -11.737, -12.119, 0.000, 195.299, -3.190, 2.500, 0, 1 
435576, 755139925, 195.599, 195.599, 0.000, 15.209, 0.000, -11.879, -12.655, 0.000, 195.296, -3.192, 2.500, 0, 1 
435576, 756145242, 195.599, 195.599, 0.000, 15.333, 0.000, -11.889, -11.551, 0.000, 195.292, -3.194, 2.500, 0, 1 
435576, 757187356, 195.599, 195.599, 0.000, 15.457, 0.000, -11.876, -11.803, 0.000, 195.289, -3.196, 2.500, 0, 1 
435576, 758194580, 195.599, 195.599, 0.000, 15.575, 0.000, -11.665, -11.299, 0.000, 195.286, -3.198, 2.500, 0, 1 
435576, 759204062, 195.599, 195.599, 0.000, 15.693, 0.000, -11.671, -10.920, 0.000, 195.283, -3.200, 2.500, 0, 1 
435576, 760210514, 195.599, 195.599, 0.000, 15.809, 0.000, -11.636, -10.699, 0.000, 195.280, -3.202, 2.500, 0, 1 
435576, 761217513, 195.599, 195.599, 0.000, 15.925, 0.000, -11.643, -11.646, 0.000, 195.276, -3.204, 2.500, 0, 1 
435576, 762246680, 195.599, 195.599, 0.000, 16.041, 0.000, -11.699, -12.750, 0.000, 195.273, -3.206, 2.500, 0, 1 
435576, 763343548, 195.599, 195.599, 0.000, 16.154, 0.000, -11.548, -10.857, 0.000, 195.270, -3.208, 2.500, 0, 1 
435576, 764363237, 195.599, 195.599, 0.000, 16.270, 0.000, -11.781, -12.371, 0.000, 195.267, -3.210, 2.500, 0, 1 
435576, 765368456, 195.599, 195.599, 0.000, 16.382, 0.000, -11.614, -11.961, 0.000, 195.264, -3.212, 2.500, 0, 1 
435576, 766373204, 195.599, 195.599, 0.000, 16.495, 0.000, -11.649, -12.592, 0.000, 195.260, -3.214, 2.500, 0, 1 
435576, 767397203, 195.599, 195.599, 0.000, 16.605, 0.000, -11.573, -11.425, 0.000, 195.257, -3.216, 2.500, 0, 1 
435576, 768486937, 195.599, 195.599, 0.000, 16.716, 0.000, -11.655, -11.456, 0.000, 195.254, -3.218, 2.500, 0, 1 
435576, 769521344, 195.599, 195.599, 0.000, 16.825, 0.000, -11.633, -11.109, 0.000, 195.251, -3.220, 2.500, 0, 1 
435576, 770614690, 195.599, 195.599, 0.000, 16.938, 0.000, -11.803, -12.277, 0.000, 195.247, -3.223, 2.500, 0, 1 
