Subject ID: 0
Mon Jun 24 14:04:26 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
2936256, 491824865, 248.555, 246.580, 0.000, -25.394, 0.000, 12.759, 13.233, 0.000, 248.036, -3.259, 2.820, 0, 1 
2936256, 493078558, 248.555, 246.558, 0.000, -25.466, 0.000, 12.838, 13.895, 0.000, 248.033, -3.261, 2.820, 0, 1 
2936256, 494085729, 248.555, 246.536, 0.000, -25.537, 0.000, 12.804, 13.485, 0.000, 248.029, -3.263, 2.820, 0, 1 
2936256, 495092062, 248.555, 246.513, 0.000, -25.608, 0.000, 12.860, 13.453, 0.000, 248.026, -3.264, 2.820, 0, 1 
2936256, 496096232, 248.555, 246.491, 0.000, -25.677, 0.000, 12.791, 12.318, 0.000, 248.023, -3.266, 2.820, 0, 1 
2936256, 497101065, 248.555, 246.469, 0.000, -25.749, 0.000, 12.968, 13.264, 0.000, 248.020, -3.268, 2.820, 0, 1 
2936256, 498106340, 248.555, 246.446, 0.000, -25.820, 0.000, 12.908, 12.980, 0.000, 248.016, -3.269, 2.820, 0, 1 
2936256, 499113256, 248.555, 246.424, 0.000, -25.895, 0.000, 13.204, 13.012, 0.000, 248.013, -3.271, 2.820, 0, 1 
2936256, 500120432, 248.555, 246.401, 0.000, -25.969, 0.000, 13.173, 13.138, 0.000, 248.010, -3.273, 2.820, 0, 1 
2936256, 501130343, 248.555, 246.378, 0.000, -26.044, 0.000, 13.207, 13.390, 0.000, 248.007, -3.274, 2.820, 0, 1 
2936256, 502135027, 248.555, 246.355, 0.000, -26.117, 0.000, 13.185, 13.075, 0.000, 248.003, -3.276, 2.820, 0, 1 
2936256, 503144567, 248.555, 246.332, 0.000, -26.190, 0.000, 13.255, 13.611, 0.000, 248.000, -3.278, 2.820, 0, 1 
2936256, 504150752, 248.555, 246.310, 0.000, -26.258, 0.000, 12.983, 11.718, 0.000, 247.997, -3.279, 2.820, 0, 1 
2936256, 505157686, 248.555, 246.286, 0.000, -26.327, 0.000, 13.078, 12.539, 0.000, 247.993, -3.281, 2.820, 0, 1 
2936256, 506164179, 248.555, 246.263, 0.000, -26.393, 0.000, 12.961, 13.106, 0.000, 247.990, -3.283, 2.820, 0, 1 
2936256, 507169704, 248.555, 246.240, 0.000, -26.459, 0.000, 12.977, 13.043, 0.000, 247.987, -3.284, 2.820, 0, 1 
2936256, 508177076, 248.555, 246.217, 0.000, -26.524, 0.000, 12.977, 13.201, 0.000, 247.984, -3.286, 2.820, 0, 1 
2936256, 509495825, 248.555, 246.194, 0.000, -26.589, 0.000, 12.980, 13.169, 0.000, 247.980, -3.287, 2.820, 0, 1 
2936256, 510674712, 248.555, 246.170, 0.000, -26.652, 0.000, 12.930, 12.475, 0.000, 247.977, -3.289, 2.820, 0, 1 
2936256, 511685019, 248.555, 246.147, 0.000, -26.715, 0.000, 12.993, 13.075, 0.000, 247.974, -3.291, 2.820, 0, 1 
2936256, 512689844, 248.555, 246.124, 0.000, -26.777, 0.000, 12.942, 13.485, 0.000, 247.970, -3.292, 2.820, 0, 1 
2936256, 513695195, 248.555, 246.100, 0.000, -26.837, 0.000, 12.838, 12.444, 0.000, 247.967, -3.294, 2.820, 0, 1 
2936256, 514700466, 248.555, 246.077, 0.000, -26.896, 0.000, 12.863, 12.822, 0.000, 247.964, -3.296, 2.820, 0, 1 
2936256, 515705122, 248.555, 246.053, 0.000, -26.956, 0.000, 12.927, 12.728, 0.000, 247.961, -3.297, 2.820, 0, 1 
2936256, 516711220, 248.555, 246.029, 0.000, -27.017, 0.000, 12.999, 13.169, 0.000, 247.957, -3.299, 2.820, 0, 1 
2936256, 517715453, 248.555, 246.005, 0.000, -27.077, 0.000, 13.002, 13.580, 0.000, 247.954, -3.301, 2.820, 0, 1 
